,Frame,Time_Elapsed,Hand,Feature,x,y,z
3,524.0,22.10832977294922,0.0,3.0,0.3196837604045868,0.7011356353759766,-0.12038184702396393
4,524.0,22.10832977294922,0.0,4.0,0.3321692943572998,0.6544041633605957,-0.15978693962097168
5,524.0,22.10832977294922,0.0,5.0,0.25114139914512634,0.8036671876907349,-0.10299119353294373
6,524.0,22.10832977294922,0.0,6.0,0.24924923479557037,0.7997233271598816,-0.14774776995182037
7,524.0,22.10832977294922,0.0,7.0,0.2808930575847626,0.7989915609359741,-0.14984403550624847
8,524.0,22.10832977294922,0.0,8.0,0.2913004755973816,0.8009138703346252,-0.14231744408607483
9,524.0,22.10832977294922,0.0,9.0,0.25036725401878357,0.8539148569107056,-0.1060606986284256
10,524.0,22.10832977294922,0.0,10.0,0.26947611570358276,0.8439383506774902,-0.1625010073184967
11,524.0,22.10832977294922,0.0,11.0,0.30465900897979736,0.8393872380256653,-0.16541825234889984
12,524.0,22.10832977294922,0.0,12.0,0.3052178621292114,0.8419279456138611,-0.15988199412822723
13,524.0,22.10832977294922,0.0,13.0,0.26129230856895447,0.8957092761993408,-0.11079267412424088
14,524.0,22.10832977294922,0.0,14.0,0.28167101740837097,0.8822336792945862,-0.15930840373039246
15,524.0,22.10832977294922,0.0,15.0,0.31193116307258606,0.8717288374900818,-0.1476423591375351
16,524.0,22.10832977294922,0.0,16.0,0.3098353445529938,0.873707115650177,-0.13911846280097961
17,524.0,22.10832977294922,0.0,17.0,0.2793424129486084,0.9319316148757935,-0.11935212463140488
18,524.0,22.10832977294922,0.0,18.0,0.29533809423446655,0.9203102588653564,-0.1476314216852188
19,524.0,22.10832977294922,0.0,19.0,0.3181450068950653,0.9090568423271179,-0.15015080571174622
20,524.0,22.10832977294922,0.0,20.0,0.3168618977069855,0.913576066493988,-0.1524447649717331
0,525.0,22.146228313446045,0.0,0.0,0.3481682240962982,0.8890041708946228,1.621112460270524e-05
1,525.0,22.146228313446045,0.0,1.0,0.3419983386993408,0.8194670677185059,-0.03524790704250336
2,525.0,22.146228313446045,0.0,2.0,0.3195607364177704,0.754866361618042,-0.07469972968101501
3,525.0,22.146228313446045,0.0,3.0,0.3190996050834656,0.6987197995185852,-0.11409677565097809
4,525.0,22.146228313446045,0.0,4.0,0.3310870826244354,0.6484874486923218,-0.15185216069221497
5,525.0,22.146228313446045,0.0,5.0,0.2589086890220642,0.8053069710731506,-0.09123190492391586
6,525.0,22.146228313446045,0.0,6.0,0.24122312664985657,0.8029769659042358,-0.13999658823013306
7,525.0,22.146228313446045,0.0,7.0,0.2762508988380432,0.8013322949409485,-0.1412888765335083
8,525.0,22.146228313446045,0.0,8.0,0.29082077741622925,0.8007667660713196,-0.12929394841194153
9,525.0,22.146228313446045,0.0,9.0,0.26072749495506287,0.8549598455429077,-0.09768713265657425
10,525.0,22.146228313446045,0.0,10.0,0.2564770579338074,0.8471704721450806,-0.16477257013320923
11,525.0,22.146228313446045,0.0,11.0,0.2974351942539215,0.8421029448509216,-0.1708608865737915
12,525.0,22.146228313446045,0.0,12.0,0.3017832338809967,0.841694176197052,-0.1641114205121994
13,525.0,22.146228313446045,0.0,13.0,0.2700868248939514,0.8972758054733276,-0.10620535910129547
14,525.0,22.146228313446045,0.0,14.0,0.26993557810783386,0.8849831223487854,-0.163943350315094
15,525.0,22.146228313446045,0.0,15.0,0.30672353506088257,0.8741391897201538,-0.1519678235054016
16,525.0,22.146228313446045,0.0,16.0,0.3078979253768921,0.8737179636955261,-0.13886278867721558
17,525.0,22.146228313446045,0.0,17.0,0.2857586741447449,0.9350907802581787,-0.11843983083963394
18,525.0,22.146228313446045,0.0,18.0,0.28769710659980774,0.9241679906845093,-0.14859157800674438
19,525.0,22.146228313446045,0.0,19.0,0.31388384103775024,0.9116937518119812,-0.14946666359901428
20,525.0,22.146228313446045,0.0,20.0,0.3158746659755707,0.9140291810035706,-0.1475202590227127
0,526.0,22.184126138687134,0.0,0.0,0.3502662181854248,0.888293981552124,-5.379406957217725e-06
1,526.0,22.184126138687134,0.0,1.0,0.344270795583725,0.8163573145866394,-0.027634330093860626
2,526.0,22.184126138687134,0.0,2.0,0.32215455174446106,0.7528223395347595,-0.061724770814180374
3,526.0,22.184126138687134,0.0,3.0,0.3228541612625122,0.6997272372245789,-0.09634988009929657
4,526.0,22.184126138687134,0.0,4.0,0.33687782287597656,0.6555242538452148,-0.1307038962841034
5,526.0,22.184126138687134,0.0,5.0,0.2564578354358673,0.8039758801460266,-0.08033419400453568
6,526.0,22.184126138687134,0.0,6.0,0.24352212250232697,0.8023163080215454,-0.12021161615848541
7,526.0,22.184126138687134,0.0,7.0,0.27393969893455505,0.8012645840644836,-0.12083412706851959
8,526.0,22.184126138687134,0.0,8.0,0.28638970851898193,0.8029233813285828,-0.11105813086032867
9,526.0,22.184126138687134,0.0,9.0,0.254441499710083,0.8526780605316162,-0.08695359528064728
10,526.0,22.184126138687134,0.0,10.0,0.2660169303417206,0.8439024686813354,-0.13596121966838837
11,526.0,22.184126138687134,0.0,11.0,0.30110806226730347,0.8396003842353821,-0.13713964819908142
12,526.0,22.184126138687134,0.0,12.0,0.3018655776977539,0.8417917490005493,-0.12959612905979156
13,526.0,22.184126138687134,0.0,13.0,0.26340484619140625,0.893287181854248,-0.0949651449918747
14,526.0,22.184126138687134,0.0,14.0,0.27822574973106384,0.8809149861335754,-0.13761919736862183
15,526.0,22.184126138687134,0.0,15.0,0.3088260293006897,0.8718022704124451,-0.123782217502594
16,526.0,22.184126138687134,0.0,16.0,0.3071519136428833,0.8740481734275818,-0.11252933740615845
17,526.0,22.184126138687134,0.0,17.0,0.27903714776039124,0.9286743998527527,-0.10598885267972946
18,526.0,22.184126138687134,0.0,18.0,0.2914893627166748,0.9173953533172607,-0.12792150676250458
19,526.0,22.184126138687134,0.0,19.0,0.31545931100845337,0.9066370725631714,-0.12606491148471832
20,526.0,22.184126138687134,0.0,20.0,0.31513020396232605,0.910931408405304,-0.12294144928455353
0,527.0,22.221046686172485,0.0,0.0,0.35014182329177856,0.8920504450798035,-9.439750670026115e-07
1,527.0,22.221046686172485,0.0,1.0,0.3451211154460907,0.821091890335083,-0.02752860262989998
2,527.0,22.221046686172485,0.0,2.0,0.3229699432849884,0.7570490837097168,-0.06311214715242386
3,527.0,22.221046686172485,0.0,3.0,0.32040494680404663,0.7022525072097778,-0.09940975159406662
4,527.0,22.221046686172485,0.0,4.0,0.33229634165763855,0.6559425592422485,-0.13475611805915833
5,527.0,22.221046686172485,0.0,5.0,0.2529981732368469,0.8010663390159607,-0.08929462730884552
6,527.0,22.221046686172485,0.0,6.0,0.24946913123130798,0.7971838712692261,-0.12535057961940765
7,527.0,22.221046686172485,0.0,7.0,0.28054359555244446,0.799210786819458,-0.11874751001596451
8,527.0,22.221046686172485,0.0,8.0,0.28779417276382446,0.8012212514877319,-0.10754622519016266
9,527.0,22.221046686172485,0.0,9.0,0.2501530647277832,0.8509283661842346,-0.09711896628141403
10,527.0,22.221046686172485,0.0,10.0,0.2695789337158203,0.8398421406745911,-0.14342303574085236
11,527.0,22.221046686172485,0.0,11.0,0.30452960729599,0.83940190076828,-0.1407308280467987
12,527.0,22.221046686172485,0.0,12.0,0.30029764771461487,0.8428118228912354,-0.13435913622379303
13,527.0,22.221046686172485,0.0,13.0,0.25917255878448486,0.8932193517684937,-0.10630530118942261
14,527.0,22.221046686172485,0.0,14.0,0.2805381715297699,0.879203200340271,-0.1467827558517456
15,527.0,22.221046686172485,0.0,15.0,0.3109433650970459,0.8726173043251038,-0.1304578334093094
16,527.0,22.221046686172485,0.0,16.0,0.3042559325695038,0.875862717628479,-0.1212553009390831
17,527.0,22.221046686172485,0.0,17.0,0.27477842569351196,0.9312325119972229,-0.11895476281642914
18,527.0,22.221046686172485,0.0,18.0,0.29233160614967346,0.9189261198043823,-0.14058803021907806
19,527.0,22.221046686172485,0.0,19.0,0.31593596935272217,0.9107799530029297,-0.1397819221019745
20,527.0,22.221046686172485,0.0,20.0,0.3112170696258545,0.9179942607879639,-0.1409492790699005
0,528.0,22.25992441177368,0.0,0.0,0.3493790030479431,0.8858063220977783,-7.476534847228322e-06
1,528.0,22.25992441177368,0.0,1.0,0.34396761655807495,0.8164145350456238,-0.02993606962263584
2,528.0,22.25992441177368,0.0,2.0,0.3211205303668976,0.7538765668869019,-0.06904064118862152
3,528.0,22.25992441177368,0.0,3.0,0.3212483525276184,0.7009487152099609,-0.10754714906215668
4,528.0,22.25992441177368,0.0,4.0,0.33505481481552124,0.6520291566848755,-0.14710856974124908
5,528.0,22.25992441177368,0.0,5.0,0.25185269117355347,0.79719078540802,-0.10244841128587723
6,528.0,22.25992441177368,0.0,6.0,0.2537924647331238,0.7967323660850525,-0.14467643201351166
7,528.0,22.25992441177368,0.0,7.0,0.2836356461048126,0.7976023554801941,-0.14395707845687866
8,528.0,22.25992441177368,0.0,8.0,0.2915438115596771,0.7988576889038086,-0.13727442920207977
9,528.0,22.25992441177368,0.0,9.0,0.2501797378063202,0.8489195108413696,-0.11050847172737122
10,528.0,22.25992441177368,0.0,10.0,0.27193599939346313,0.8393271565437317,-0.1625238060951233
11,528.0,22.25992441177368,0.0,11.0,0.3050522208213806,0.8372801542282104,-0.1660582721233368
12,528.0,22.25992441177368,0.0,12.0,0.30393558740615845,0.8393315672874451,-0.1646014302968979
13,528.0,22.25992441177368,0.0,13.0,0.26118308305740356,0.8930783271789551,-0.11863534897565842
14,528.0,22.25992441177368,0.0,14.0,0.2846771776676178,0.8798125982284546,-0.1648513227701187
15,528.0,22.25992441177368,0.0,15.0,0.3125614523887634,0.8718457818031311,-0.15343987941741943
16,528.0,22.25992441177368,0.0,16.0,0.30817100405693054,0.8736913800239563,-0.14739160239696503
17,528.0,22.25992441177368,0.0,17.0,0.2791219651699066,0.9318044781684875,-0.12986192107200623
18,528.0,22.25992441177368,0.0,18.0,0.2968670129776001,0.9212905764579773,-0.1585928052663803
19,528.0,22.25992441177368,0.0,19.0,0.31848442554473877,0.911994457244873,-0.16126398742198944
20,528.0,22.25992441177368,0.0,20.0,0.3155464828014374,0.9167243242263794,-0.1644476056098938
0,529.0,22.308796167373657,0.0,0.0,0.3521591126918793,0.8803038001060486,1.4337345419335179e-05
1,529.0,22.308796167373657,0.0,1.0,0.34593892097473145,0.8124061226844788,-0.03617369011044502
2,529.0,22.308796167373657,0.0,2.0,0.3218841254711151,0.7491483092308044,-0.07420497387647629
3,529.0,22.308796167373657,0.0,3.0,0.3226401209831238,0.6966943144798279,-0.1123649924993515
4,529.0,22.308796167373657,0.0,4.0,0.33768051862716675,0.6477378010749817,-0.15043358504772186
5,529.0,22.308796167373657,0.0,5.0,0.2735651731491089,0.7979128360748291,-0.10184375941753387
6,529.0,22.308796167373657,0.0,6.0,0.24213281273841858,0.8021882772445679,-0.1538342982530594
7,529.0,22.308796167373657,0.0,7.0,0.27473029494285583,0.7965683341026306,-0.15900613367557526
8,529.0,22.308796167373657,0.0,8.0,0.29334136843681335,0.7933899164199829,-0.148846834897995
9,529.0,22.308796167373657,0.0,9.0,0.2755187153816223,0.8468697667121887,-0.10729482024908066
10,529.0,22.308796167373657,0.0,10.0,0.2571200728416443,0.8474652767181396,-0.1759018748998642
11,529.0,22.308796167373657,0.0,11.0,0.29477453231811523,0.8379074931144714,-0.1868334859609604
12,529.0,22.308796167373657,0.0,12.0,0.3059164583683014,0.8339555263519287,-0.17957372963428497
13,529.0,22.308796167373657,0.0,13.0,0.28392302989959717,0.8903579115867615,-0.1143374815583229
14,529.0,22.308796167373657,0.0,14.0,0.270255446434021,0.8858153223991394,-0.17422163486480713
15,529.0,22.308796167373657,0.0,15.0,0.3033143877983093,0.8737812638282776,-0.170509472489357
16,529.0,22.308796167373657,0.0,16.0,0.3117808699607849,0.8710143566131592,-0.1610085517168045
17,529.0,22.308796167373657,0.0,17.0,0.2980741858482361,0.9293414354324341,-0.12427987158298492
18,529.0,22.308796167373657,0.0,18.0,0.2872680127620697,0.9266809821128845,-0.1610196828842163
19,529.0,22.308796167373657,0.0,19.0,0.31000158190727234,0.9151285886764526,-0.16775502264499664
20,529.0,22.308796167373657,0.0,20.0,0.3172348737716675,0.9145916104316711,-0.165965735912323
0,530.0,22.352675676345825,0.0,0.0,0.3542315661907196,0.8874269723892212,5.703528131562052e-06
1,530.0,22.352675676345825,0.0,1.0,0.3472628593444824,0.8159836530685425,-0.028603626415133476
2,530.0,22.352675676345825,0.0,2.0,0.323225736618042,0.7555332183837891,-0.06459664553403854
3,530.0,22.352675676345825,0.0,3.0,0.3219388425350189,0.704352855682373,-0.0997312143445015
4,530.0,22.352675676345825,0.0,4.0,0.3357318937778473,0.6606520414352417,-0.13419261574745178
5,530.0,22.352675676345825,0.0,5.0,0.249879390001297,0.7976393103599548,-0.1046566441655159
6,530.0,22.352675676345825,0.0,6.0,0.2631935477256775,0.7881544232368469,-0.13892723619937897
7,530.0,22.352675676345825,0.0,7.0,0.2914997339248657,0.7911494374275208,-0.13208068907260895
8,530.0,22.352675676345825,0.0,8.0,0.29615914821624756,0.7956953644752502,-0.12339816987514496
9,530.0,22.352675676345825,0.0,9.0,0.2482791692018509,0.8495034575462341,-0.1112353503704071
10,530.0,22.352675676345825,0.0,10.0,0.28268229961395264,0.837446928024292,-0.1509789079427719
11,530.0,22.352675676345825,0.0,11.0,0.31294745206832886,0.836135983467102,-0.14015434682369232
12,530.0,22.352675676345825,0.0,12.0,0.3086080551147461,0.8387268781661987,-0.1316155344247818
13,530.0,22.352675676345825,0.0,13.0,0.2607811391353607,0.892460286617279,-0.11806418746709824
14,530.0,22.352675676345825,0.0,14.0,0.29246988892555237,0.8774319291114807,-0.15416641533374786
15,530.0,22.352675676345825,0.0,15.0,0.3179689347743988,0.8687435388565063,-0.13353364169597626
16,530.0,22.352675676345825,0.0,16.0,0.31188884377479553,0.8715509176254272,-0.12399502843618393
17,530.0,22.352675676345825,0.0,17.0,0.27990809082984924,0.9299485087394714,-0.12817053496837616
18,530.0,22.352675676345825,0.0,18.0,0.3034200966358185,0.9168989658355713,-0.1509699821472168
19,530.0,22.352675676345825,0.0,19.0,0.32281050086021423,0.9090058207511902,-0.14907194674015045
20,530.0,22.352675676345825,0.0,20.0,0.3171001374721527,0.9163197875022888,-0.15246659517288208
0,531.0,22.40553593635559,0.0,0.0,0.35340961813926697,0.8875535726547241,-1.4083427231526002e-05
1,531.0,22.40553593635559,0.0,1.0,0.34543246030807495,0.8176983594894409,-0.029171373695135117
2,531.0,22.40553593635559,0.0,2.0,0.32280051708221436,0.7556873559951782,-0.06589291989803314
3,531.0,22.40553593635559,0.0,3.0,0.32143813371658325,0.7024322748184204,-0.10079041868448257
4,531.0,22.40553593635559,0.0,4.0,0.33341294527053833,0.6580475568771362,-0.13710734248161316
5,531.0,22.40553593635559,0.0,5.0,0.25488099455833435,0.7959907650947571,-0.10308042913675308
6,531.0,22.40553593635559,0.0,6.0,0.26276758313179016,0.7925332188606262,-0.14079323410987854
7,531.0,22.40553593635559,0.0,7.0,0.2926885187625885,0.7938221096992493,-0.13479530811309814
8,531.0,22.40553593635559,0.0,8.0,0.29719042778015137,0.7952699065208435,-0.12579990923404694
9,531.0,22.40553593635559,0.0,9.0,0.25332409143447876,0.8474107980728149,-0.11085422337055206
10,531.0,22.40553593635559,0.0,10.0,0.27587568759918213,0.8384197354316711,-0.16178962588310242
11,531.0,22.40553593635559,0.0,11.0,0.3094322383403778,0.835955023765564,-0.16164563596248627
12,531.0,22.40553593635559,0.0,12.0,0.30621862411499023,0.8382019400596619,-0.1583612710237503
13,531.0,22.40553593635559,0.0,13.0,0.26413223147392273,0.8914811611175537,-0.11875574290752411
14,531.0,22.40553593635559,0.0,14.0,0.28834399580955505,0.8785104751586914,-0.16224832832813263
15,531.0,22.40553593635559,0.0,15.0,0.3174836039543152,0.8694632649421692,-0.1488310843706131
16,531.0,22.40553593635559,0.0,16.0,0.3105466067790985,0.8723316192626953,-0.14313219487667084
17,531.0,22.40553593635559,0.0,17.0,0.2811969220638275,0.9311269521713257,-0.12948277592658997
18,531.0,22.40553593635559,0.0,18.0,0.30089056491851807,0.9185830950737,-0.15582038462162018
19,531.0,22.40553593635559,0.0,19.0,0.32384151220321655,0.9085954427719116,-0.15707308053970337
20,531.0,22.40553593635559,0.0,20.0,0.31884005665779114,0.9156713485717773,-0.1615031510591507
0,532.0,22.462383270263672,0.0,0.0,0.3545636534690857,0.8863974809646606,-5.924556262471015e-06
1,532.0,22.462383270263672,0.0,1.0,0.3473484516143799,0.8168419003486633,-0.03194766864180565
2,532.0,22.462383270263672,0.0,2.0,0.32359543442726135,0.7548255324363708,-0.07087567448616028
3,532.0,22.462383270263672,0.0,3.0,0.3225462734699249,0.7023462653160095,-0.10745707899332047
4,532.0,22.462383270263672,0.0,4.0,0.33589404821395874,0.6552010774612427,-0.14514443278312683
5,532.0,22.462383270263672,0.0,5.0,0.25576868653297424,0.7963399887084961,-0.11012809723615646
6,532.0,22.462383270263672,0.0,6.0,0.2636476159095764,0.7959873080253601,-0.1476747840642929
7,532.0,22.462383270263672,0.0,7.0,0.29219114780426025,0.7963647246360779,-0.14015264809131622
8,532.0,22.462383270263672,0.0,8.0,0.29612866044044495,0.7966493368148804,-0.13001759350299835
9,532.0,22.462383270263672,0.0,9.0,0.25432732701301575,0.8481261134147644,-0.11739093065261841
10,532.0,22.462383270263672,0.0,10.0,0.2777632474899292,0.8407305479049683,-0.16655313968658447
11,532.0,22.462383270263672,0.0,11.0,0.3097693920135498,0.8371833562850952,-0.1652647852897644
12,532.0,22.462383270263672,0.0,12.0,0.30638232827186584,0.8380316495895386,-0.16219483315944672
13,532.0,22.462383270263672,0.0,13.0,0.26541173458099365,0.8921688199043274,-0.12456537783145905
14,532.0,22.462383270263672,0.0,14.0,0.2898658514022827,0.8811009526252747,-0.16878452897071838
15,532.0,22.462383270263672,0.0,15.0,0.3179166615009308,0.871030330657959,-0.15523621439933777
16,532.0,22.462383270263672,0.0,16.0,0.3120862543582916,0.8724141716957092,-0.14905624091625214
17,532.0,22.462383270263672,0.0,17.0,0.28359928727149963,0.9313455820083618,-0.13502423465251923
18,532.0,22.462383270263672,0.0,18.0,0.30229148268699646,0.921546220779419,-0.1652435064315796
19,532.0,22.462383270263672,0.0,19.0,0.324296772480011,0.911594033241272,-0.1693534255027771
20,532.0,22.462383270263672,0.0,20.0,0.32051536440849304,0.9170851707458496,-0.17430248856544495
0,533.0,22.499284029006958,0.0,0.0,0.3602364659309387,0.894504189491272,1.0983179890899919e-05
1,533.0,22.499284029006958,0.0,1.0,0.35146859288215637,0.8230410814285278,-0.026447895914316177
2,533.0,22.499284029006958,0.0,2.0,0.32633960247039795,0.7606114745140076,-0.0634719580411911
3,533.0,22.499284029006958,0.0,3.0,0.321733295917511,0.7056633234024048,-0.09889480471611023
4,533.0,22.499284029006958,0.0,4.0,0.332578182220459,0.6572762727737427,-0.13708291947841644
5,533.0,22.499284029006958,0.0,5.0,0.2541617751121521,0.8006442785263062,-0.10310035198926926
6,533.0,22.499284029006958,0.0,6.0,0.2706908881664276,0.7953039407730103,-0.12775394320487976
7,533.0,22.499284029006958,0.0,7.0,0.29811614751815796,0.7993077039718628,-0.11076338589191437
8,533.0,22.499284029006958,0.0,8.0,0.2978903353214264,0.8015831112861633,-0.0986543744802475
9,533.0,22.499284029006958,0.0,9.0,0.25181788206100464,0.8532028198242188,-0.10932669043540955
10,533.0,22.499284029006958,0.0,10.0,0.28668349981307983,0.8416998982429504,-0.1440420001745224
11,533.0,22.499284029006958,0.0,11.0,0.31612828373908997,0.842151939868927,-0.13310042023658752
12,533.0,22.499284029006958,0.0,12.0,0.3069424331188202,0.8454703688621521,-0.12775076925754547
13,533.0,22.499284029006958,0.0,13.0,0.26233965158462524,0.8967137336730957,-0.11493641138076782
14,533.0,22.499284029006958,0.0,14.0,0.2969363033771515,0.8814972043037415,-0.14503321051597595
15,533.0,22.499284029006958,0.0,15.0,0.32311779260635376,0.8738248944282532,-0.12458847463130951
16,533.0,22.499284029006958,0.0,16.0,0.31094199419021606,0.8778333067893982,-0.11819126456975937
17,533.0,22.499284029006958,0.0,17.0,0.2786277234554291,0.9352477788925171,-0.12398242950439453
18,533.0,22.499284029006958,0.0,18.0,0.30649128556251526,0.9201086759567261,-0.14203356206417084
19,533.0,22.499284029006958,0.0,19.0,0.3279734253883362,0.9116402268409729,-0.13960203528404236
20,533.0,22.499284029006958,0.0,20.0,0.31783056259155273,0.9209397435188293,-0.14530232548713684
0,534.0,22.537182569503784,0.0,0.0,0.3619914948940277,0.8892605304718018,2.6877357868215768e-06
1,534.0,22.537182569503784,0.0,1.0,0.3535769581794739,0.8204570412635803,-0.033434949815273285
2,534.0,22.537182569503784,0.0,2.0,0.3268793523311615,0.7582662105560303,-0.07476089149713516
3,534.0,22.537182569503784,0.0,3.0,0.32428258657455444,0.7043833136558533,-0.11367277055978775
4,534.0,22.537182569503784,0.0,4.0,0.33698147535324097,0.653825044631958,-0.15528704226016998
5,534.0,22.537182569503784,0.0,5.0,0.259415864944458,0.8027586340904236,-0.1136714518070221
6,534.0,22.537182569503784,0.0,6.0,0.2646515667438507,0.7991399765014648,-0.15558211505413055
7,534.0,22.537182569503784,0.0,7.0,0.2948342263698578,0.7972028851509094,-0.15205956995487213
8,534.0,22.537182569503784,0.0,8.0,0.30106937885284424,0.797611653804779,-0.14298053085803986
9,534.0,22.537182569503784,0.0,9.0,0.2576500177383423,0.8558790683746338,-0.12082379311323166
10,534.0,22.537182569503784,0.0,10.0,0.2816498279571533,0.8464984893798828,-0.17114773392677307
11,534.0,22.537182569503784,0.0,11.0,0.3144151270389557,0.8411467671394348,-0.17206376791000366
12,534.0,22.537182569503784,0.0,12.0,0.3113817274570465,0.8420948386192322,-0.17100797593593597
13,534.0,22.537182569503784,0.0,13.0,0.26923003792762756,0.9008557796478271,-0.1280466914176941
14,534.0,22.537182569503784,0.0,14.0,0.2937737703323364,0.8875296711921692,-0.17325447499752045
15,534.0,22.537182569503784,0.0,15.0,0.3213484585285187,0.8758141994476318,-0.1630886048078537
16,534.0,22.537182569503784,0.0,16.0,0.31538864970207214,0.8778905272483826,-0.15953946113586426
17,534.0,22.537182569503784,0.0,17.0,0.2875908315181732,0.9404701590538025,-0.13830482959747314
18,534.0,22.537182569503784,0.0,18.0,0.30804017186164856,0.9273130893707275,-0.1667923629283905
19,534.0,22.537182569503784,0.0,19.0,0.3300967216491699,0.916232705116272,-0.1695357710123062
20,534.0,22.537182569503784,0.0,20.0,0.32541903853416443,0.9227108359336853,-0.17554116249084473
0,535.0,22.58605146408081,0.0,0.0,0.3633989691734314,0.9020905494689941,1.460212570236763e-05
1,535.0,22.58605146408081,0.0,1.0,0.3556916117668152,0.8305550813674927,-0.03556634485721588
2,535.0,22.58605146408081,0.0,2.0,0.3288281559944153,0.7646649479866028,-0.07480847835540771
3,535.0,22.58605146408081,0.0,3.0,0.3251871168613434,0.7077772617340088,-0.11226610839366913
4,535.0,22.58605146408081,0.0,4.0,0.33765262365341187,0.6570431590080261,-0.14973056316375732
5,535.0,22.58605146408081,0.0,5.0,0.2646196782588959,0.8130715489387512,-0.10916139930486679
6,535.0,22.58605146408081,0.0,6.0,0.26544928550720215,0.8082572817802429,-0.15056203305721283
7,535.0,22.58605146408081,0.0,7.0,0.2958868145942688,0.8050196170806885,-0.14638401567935944
8,535.0,22.58605146408081,0.0,8.0,0.3025725483894348,0.8035451173782349,-0.13708122074604034
9,535.0,22.58605146408081,0.0,9.0,0.263884037733078,0.8650188446044922,-0.113978810608387
10,535.0,22.58605146408081,0.0,10.0,0.28279411792755127,0.8552062511444092,-0.164652019739151
11,535.0,22.58605146408081,0.0,11.0,0.3165780007839203,0.8515765070915222,-0.1663428694009781
12,535.0,22.58605146408081,0.0,12.0,0.3116079866886139,0.853503942489624,-0.16343571245670319
13,535.0,22.58605146408081,0.0,13.0,0.27467644214630127,0.908983588218689,-0.11979755014181137
14,535.0,22.58605146408081,0.0,14.0,0.2941683232784271,0.896559476852417,-0.16598142683506012
15,535.0,22.58605146408081,0.0,15.0,0.32304736971855164,0.8869888782501221,-0.15498086810112
16,535.0,22.58605146408081,0.0,16.0,0.3150428831577301,0.889870822429657,-0.14919662475585938
17,535.0,22.58605146408081,0.0,17.0,0.29125046730041504,0.9480651617050171,-0.12935906648635864
18,535.0,22.58605146408081,0.0,18.0,0.3084273040294647,0.9353781938552856,-0.15568912029266357
19,535.0,22.58605146408081,0.0,19.0,0.3310732841491699,0.925449550151825,-0.1574661135673523
20,535.0,22.58605146408081,0.0,20.0,0.3249988853931427,0.9325771331787109,-0.16123773157596588
0,536.0,22.6369149684906,0.0,0.0,0.37287893891334534,0.9128255248069763,1.3976025911688339e-05
1,536.0,22.6369149684906,0.0,1.0,0.367698609828949,0.8431065082550049,-0.039522379636764526
2,536.0,22.6369149684906,0.0,2.0,0.34080255031585693,0.7756189703941345,-0.07816177606582642
3,536.0,22.6369149684906,0.0,3.0,0.33396613597869873,0.7173135280609131,-0.11389467865228653
4,536.0,22.6369149684906,0.0,4.0,0.340568870306015,0.6703354716300964,-0.15190957486629486
5,536.0,22.6369149684906,0.0,5.0,0.27454861998558044,0.8318419456481934,-0.10655312240123749
6,536.0,22.6369149684906,0.0,6.0,0.26568591594696045,0.8235683441162109,-0.16430626809597015
7,536.0,22.6369149684906,0.0,7.0,0.297420859336853,0.8130897879600525,-0.1780458688735962
8,536.0,22.6369149684906,0.0,8.0,0.3185717463493347,0.8068538904190063,-0.17343705892562866
9,536.0,22.6369149684906,0.0,9.0,0.2704033851623535,0.8844252824783325,-0.10643938928842545
10,536.0,22.6369149684906,0.0,10.0,0.29367494583129883,0.8779345750808716,-0.16475245356559753
11,536.0,22.6369149684906,0.0,11.0,0.3284755349159241,0.8689860701560974,-0.17047587037086487
12,536.0,22.6369149684906,0.0,12.0,0.33220189809799194,0.8674290776252747,-0.16613119840621948
13,536.0,22.6369149684906,0.0,13.0,0.280301570892334,0.9311128258705139,-0.10943377017974854
14,536.0,22.6369149684906,0.0,14.0,0.30390238761901855,0.9217263460159302,-0.1567121148109436
15,536.0,22.6369149684906,0.0,15.0,0.3337269723415375,0.9106415510177612,-0.14372754096984863
16,536.0,22.6369149684906,0.0,16.0,0.33401578664779663,0.9098543524742126,-0.13383130729198456
17,536.0,22.6369149684906,0.0,17.0,0.2952102720737457,0.9702917337417603,-0.11638988554477692
18,536.0,22.6369149684906,0.0,18.0,0.3141939640045166,0.9619930982589722,-0.14014680683612823
19,536.0,22.6369149684906,0.0,19.0,0.3341299891471863,0.9501384496688843,-0.13324777781963348
20,536.0,22.6369149684906,0.0,20.0,0.3293359875679016,0.9498043656349182,-0.1265803575515747
0,537.0,22.685784578323364,0.0,0.0,0.36487171053886414,0.9057679176330566,-2.656260949152056e-05
1,537.0,22.685784578323364,0.0,1.0,0.3580288887023926,0.8410624265670776,-0.042393941432237625
2,537.0,22.685784578323364,0.0,2.0,0.33488690853118896,0.7765254974365234,-0.09377346187829971
3,537.0,22.685784578323364,0.0,3.0,0.3322891294956207,0.7174786925315857,-0.1382598727941513
4,537.0,22.685784578323364,0.0,4.0,0.33629313111305237,0.6620968580245972,-0.18709015846252441
5,537.0,22.685784578323364,0.0,5.0,0.2560778856277466,0.8299669623374939,-0.1609666794538498
6,537.0,22.685784578323364,0.0,6.0,0.31381499767303467,0.8180440664291382,-0.19786959886550903
7,537.0,22.685784578323364,0.0,7.0,0.3439582586288452,0.8149572610855103,-0.1812029331922531
8,537.0,22.685784578323364,0.0,8.0,0.34573015570640564,0.8158504962921143,-0.16891354322433472
9,537.0,22.685784578323364,0.0,9.0,0.2544124722480774,0.8895049691200256,-0.15973199903964996
